period,value,is_imputed,prcp,snow,snwd,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,day_name,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1
2022-12-27,141967,0,0.0,0.0,0.0,29.0,35.0,53,70,14.1,8.66,41,9.26,8.76,0,0,1,Tuesday,32.0,18.0,0.0,25.5,0.0,24.5,23.5
2022-12-28,134018,0,0.0,0.0,0.0,33.0,47.0,67,83,23.1,8.4,62,9.27,8.66,0,0,2,Wednesday,40.0,10.0,0.0,31.8,0.0,18.2,32.0
2022-12-29,129523,0,0.0,0.0,0.0,40.0,51.0,76,85,29.9,8.32,69,9.27,8.45,0,0,3,Thursday,45.5,4.5,0.0,39.2,0.0,10.8,40.0
2022-12-30,124166,0,0.0,0.0,0.0,46.0,62.0,75,88,36.0,8.18,49,9.28,8.33,0,0,4,Friday,54.0,0.0,0.0,46.5,0.0,4.8,45.5
2022-12-31,117173,0,0.28,0.0,0.0,50.0,55.0,97,100,47.4,1.6,100,9.29,0.0,1,0,5,Saturday,52.5,0.0,0.0,50.7,0.0,1.5,54.0
2023-01-01,110714,0,0.0,0.0,0.0,49.0,55.0,83,99,43.1,7.87,46,9.31,8.43,1,1,6,Sunday,52.0,0.0,0.0,52.8,0.0,0.0,52.5
2023-01-02,115759,0,0.02,0.0,0.0,49.0,56.0,84,93,41.8,5.77,90,9.32,4.47,0,1,0,Monday,52.5,0.0,0.0,52.3,0.0,0.0,52.0
2023-01-03,125253,0,0.42,0.0,0.0,47.0,58.0,96,98,48.3,1.35,100,9.33,0.0,0,0,1,Tuesday,52.5,0.0,0.0,52.3,0.0,0.0,52.5
2023-01-04,122698,0,0.02,0.0,0.0,49.0,66.0,94,99,54.3,6.63,97,9.35,6.11,0,0,2,Wednesday,57.5,0.0,0.0,54.2,0.0,0.0,52.5
2023-01-05,124238,0,0.01,0.0,0.0,44.0,50.0,92,100,47.3,4.44,97,9.36,2.61,0,0,3,Thursday,47.0,3.0,0.0,52.3,0.0,1.0,57.5
2023-01-06,126034,0,0.27,0.0,0.0,39.0,49.0,86,97,38.8,3.76,71,9.38,2.78,0,0,4,Friday,44.0,6.0,0.0,49.5,0.0,3.0,47.0
2023-01-07,119605,0,0.0,0.0,0.0,37.0,45.0,69,84,28.7,6.9,49,9.4,4.6,1,0,5,Saturday,41.0,9.0,0.0,44.0,0.0,6.0,44.0
2023-01-08,119410,0,0.0,0.0,0.0,33.0,41.0,69,85,25.2,8.87,37,9.42,8.49,1,0,6,Sunday,37.0,13.0,0.0,40.7,0.0,9.3,41.0
2023-01-09,129903,0,0.01,0.0,0.0,37.0,44.0,76,98,29.6,7.94,43,9.44,7.8,0,0,0,Monday,40.5,9.5,0.0,39.5,0.0,10.5,37.0
2023-01-10,132382,0,0.0,0.0,0.0,38.0,41.0,67,79,26.8,5.83,80,9.46,5.63,0,0,1,Tuesday,39.5,10.5,0.0,39.0,0.0,11.0,40.5
2023-01-11,133149,0,0.0,0.0,0.0,35.0,39.0,69,80,24.0,6.74,82,9.48,6.28,0,0,2,Wednesday,37.0,13.0,0.0,39.0,0.0,11.0,39.5
2023-01-12,130978,0,0.3,0.0,0.0,37.0,55.0,89,96,38.6,1.76,89,9.5,0.0,0,0,3,Thursday,46.0,4.0,0.0,40.8,0.0,9.2,37.0
2023-01-13,125833,0,0.09,0.0,0.0,38.0,57.0,79,93,42.3,3.7,100,9.53,2.0,0,0,4,Friday,47.5,2.5,0.0,43.5,0.0,6.5,46.0
2023-01-14,124317,0,0.0,0.0,0.0,31.0,38.0,57,61,19.8,2.15,99,9.55,0.0,1,0,5,Saturday,34.5,15.5,0.0,42.7,0.0,7.3,47.5
2023-01-15,123983,0,0.0,0.0,0.0,30.0,41.0,51,63,15.8,9.61,38,9.57,9.27,1,0,6,Sunday,35.5,14.5,0.0,39.2,0.0,10.8,34.5
2023-01-16,129779,0,0.0,0.0,0.0,28.0,48.0,42,71,13.4,9.98,13,9.6,9.0,0,1,0,Monday,38.0,12.0,0.0,36.0,0.0,14.0,35.5
2023-01-17,132506,0,0.0,0.0,0.0,35.0,47.0,56,81,22.1,5.49,69,9.63,4.13,0,0,1,Tuesday,41.0,9.0,0.0,38.2,0.0,11.8,38.0
2023-01-18,127929,0,0.05,0.0,0.0,42.0,53.0,77,95,36.9,7.33,54,9.65,7.93,0,0,2,Wednesday,47.5,2.5,0.0,42.2,0.0,7.8,41.0
2023-01-19,129925,0,0.87,0.0,0.0,40.0,44.0,91,99,36.9,1.37,99,9.68,0.0,0,0,3,Thursday,42.0,8.0,0.0,43.5,0.0,6.5,47.5
2023-01-20,128047,0,0.0,0.0,0.0,40.0,49.0,81,99,35.6,6.3,63,9.71,6.3,0,0,4,Friday,44.5,5.5,0.0,44.7,0.0,5.3,42.0
2023-01-21,121740,0,0.0,0.0,0.0,37.0,42.0,67,86,26.3,7.62,53,9.74,7.03,1,0,5,Saturday,39.5,10.5,0.0,42.0,0.0,8.0,44.5
2023-01-22,120381,0,0.51,0.0,0.0,36.0,42.0,80,98,28.2,5.48,85,9.77,4.62,1,0,6,Sunday,39.0,11.0,0.0,41.0,0.0,9.0,39.5
2023-01-23,134041,0,0.41,0.0,0.0,36.0,39.0,90,98,33.4,2.12,90,9.8,0.26,0,0,0,Monday,37.5,12.5,0.0,38.7,0.0,11.3,39.0
2023-01-24,132393,0,0.0,0.0,0.0,35.0,46.0,65,78,24.9,10.33,45,9.83,8.18,0,0,1,Tuesday,40.5,9.5,0.0,39.0,0.0,11.0,37.5
2023-01-25,133865,0,0.9,0.0,0.0,35.0,54.0,85,99,31.5,2.37,100,9.87,0.0,0,0,2,Wednesday,44.5,5.5,0.0,40.8,0.0,9.2,40.5
2023-01-26,130359,0,0.44,0.0,0.0,41.0,57.0,70,98,35.1,9.23,60,9.9,9.4,0,0,3,Thursday,49.0,1.0,0.0,44.7,0.0,5.3,44.5
2023-01-27,130038,0,0.0,0.0,0.0,35.0,44.0,65,88,24.6,9.41,21,9.93,8.74,0,0,4,Friday,39.5,10.5,0.0,44.3,0.0,5.7,49.0
2023-01-28,118723,0,0.0,0.0,0.0,36.0,52.0,61,79,27.0,10.39,65,9.97,8.17,1,0,5,Saturday,44.0,6.0,0.0,44.2,0.0,5.8,39.5
2023-01-29,115804,0,0.0,0.0,0.0,42.0,53.0,73,90,33.4,4.84,94,10.0,2.54,1,0,6,Sunday,47.5,2.5,0.0,43.7,0.0,6.3,44.0
2023-01-30,125165,0,0.0,0.0,0.0,43.0,55.0,83,94,38.1,9.57,67,10.04,7.89,0,0,0,Monday,49.0,1.0,0.0,46.8,0.0,3.2,47.5
2023-01-31,130743,0,0.06,0.0,0.0,31.0,50.0,68,98,26.8,4.15,99,10.08,1.34,0,0,1,Tuesday,40.5,9.5,0.0,45.7,0.0,4.3,49.0
2023-02-01,135393,0,0.02,0.4,0.0,26.0,38.0,52,70,14.9,11.61,47,10.11,9.82,0,0,2,Wednesday,32.0,18.0,0.0,40.5,0.0,9.5,40.5
2023-02-02,135473,0,0.0,0.0,0.0,29.0,40.0,52,72,15.3,11.67,72,10.15,9.33,0,0,3,Thursday,34.5,15.5,0.0,35.7,0.0,14.3,32.0
2023-02-03,145270,0,0.0,0.0,0.0,11.0,35.0,41,67,2.4,12.66,39,10.19,9.85,0,0,4,Friday,23.0,27.0,0.0,29.8,0.0,20.2,34.5
2023-02-04,147495,0,0.0,0.0,0.0,3.0,27.0,32,49,-10.8,12.76,21,10.23,9.87,1,0,5,Saturday,15.0,35.0,0.0,24.2,0.0,25.8,23.0
2023-02-05,129341,0,0.0,0.0,0.0,27.0,49.0,53,69,17.9,9.58,97,10.26,8.42,1,0,6,Sunday,38.0,12.0,0.0,25.3,0.0,24.7,15.0
2023-02-06,131645,0,0.0,0.0,0.0,34.0,52.0,69,87,29.7,10.94,28,10.3,8.56,0,0,0,Monday,43.0,7.0,0.0,32.0,0.0,18.0,38.0
2023-02-07,134177,0,0.02,0.0,0.0,30.0,43.0,70,86,23.7,10.37,64,10.34,7.3,0,0,1,Tuesday,36.5,13.5,0.0,39.2,0.0,10.8,43.0
2023-02-08,128501,0,0.0,0.0,0.0,39.0,53.0,74,90,32.6,12.1,35,10.38,9.94,0,0,2,Wednesday,46.0,4.0,0.0,41.8,0.0,8.2,36.5
2023-02-09,128685,0,0.0,0.0,0.0,42.0,55.0,81,91,34.6,3.33,86,10.42,0.1,0,0,3,Thursday,48.5,1.5,0.0,43.7,0.0,6.3,46.0
2023-02-10,122360,0,0.0,0.0,0.0,45.0,61.0,67,88,40.6,12.88,43,10.46,9.99,0,0,4,Friday,53.0,0.0,0.0,49.2,0.0,1.8,48.5
2023-02-11,116598,0,0.0,0.0,0.0,36.0,46.0,55,78,23.1,13.62,22,10.5,10.0,1,0,5,Saturday,41.0,9.0,0.0,47.5,0.0,3.5,53.0
2023-02-12,116261,0,0.01,0.0,0.0,38.0,48.0,68,83,26.7,7.95,100,10.54,3.76,1,0,6,Sunday,43.0,7.0,0.0,45.7,0.0,5.3,41.0
2023-02-13,124713,0,0.0,0.0,0.0,41.0,57.0,48,64,24.6,13.86,51,10.58,10.0,0,0,0,Monday,49.0,1.0,0.0,44.3,0.0,5.7,43.0
2023-02-14,124168,0,0.0,0.0,0.0,40.0,54.0,54,71,27.0,14.13,18,10.62,10.15,0,0,1,Tuesday,47.0,3.0,0.0,46.3,0.0,3.7,49.0
2023-02-15,122571,0,0.0,0.0,0.0,47.0,67.0,63,76,37.6,12.62,77,10.67,8.43,0,0,2,Wednesday,57.0,0.0,0.0,51.0,0.0,1.3,47.0
2023-02-16,120734,0,0.07,0.0,0.0,56.0,70.0,72,94,45.4,8.19,90,10.71,5.93,0,0,3,Thursday,63.0,0.0,0.0,55.7,0.0,1.0,57.0
2023-02-17,123029,0,0.18,0.0,0.0,32.0,61.0,83,98,43.9,3.14,91,10.75,0.0,0,0,4,Friday,46.5,3.5,0.0,55.5,0.0,1.2,63.0
2023-02-18,118794,0,0.0,0.0,0.0,27.0,43.0,51,66,16.9,15.05,11,10.8,10.28,1,0,5,Saturday,35.0,15.0,0.0,48.2,0.0,6.2,46.5
2023-02-19,114515,0,0.0,0.0,0.0,37.0,50.0,70,87,29.8,8.5,91,10.84,4.51,1,0,6,Sunday,43.5,6.5,0.0,41.7,0.0,8.3,35.0
2023-02-20,115965,0,0.0,0.0,0.0,47.0,61.0,77,96,39.7,7.92,77,10.88,4.17,0,1,0,Monday,54.0,0.0,0.0,44.2,0.0,7.2,43.5
2023-02-21,125622,0,0.27,0.0,0.0,37.0,50.0,84,97,35.0,5.65,84,10.93,1.55,0,0,1,Tuesday,43.5,6.5,0.0,47.0,0.0,4.3,54.0
2023-02-22,127740,0,0.14,0.0,0.0,37.0,44.0,78,94,29.8,6.54,77,10.97,3.17,0,0,2,Wednesday,40.5,9.5,0.0,46.0,0.0,5.3,43.5
2023-02-23,129068,0,0.02,0.0,0.0,38.0,44.0,89,95,36.3,6.76,87,11.01,2.99,0,0,3,Thursday,41.0,9.0,0.0,41.7,0.0,8.3,40.5
2023-02-24,127964,0,0.0,0.0,0.0,25.0,45.0,61,96,24.8,14.15,42,11.06,9.61,0,0,4,Friday,35.0,15.0,0.0,38.8,0.0,11.2,41.0
2023-02-25,128870,0,0.0,0.0,0.0,23.0,33.0,63,87,15.0,6.39,70,11.1,0.0,1,0,5,Saturday,28.0,22.0,0.0,34.7,0.0,15.3,35.0
2023-02-26,121861,0,0.0,0.0,0.0,30.0,50.0,71,95,25.7,13.48,23,11.14,10.65,1,0,6,Sunday,40.0,10.0,0.0,34.3,0.0,15.7,28.0
2023-02-27,131002,0,0.21,0.9,0.0,33.0,46.0,65,88,23.7,13.96,63,11.19,9.3,0,0,0,Monday,39.5,10.5,0.0,35.8,0.0,14.2,40.0
2023-02-28,136314,0,0.34,0.9,2.0,32.0,38.0,93,97,32.1,1.93,81,11.23,0.0,0,0,1,Tuesday,35.0,15.0,0.0,38.2,0.0,11.8,39.5
2023-03-01,132040,0,0.0,0.0,1.2,33.0,44.0,80,91,29.4,14.74,57,11.28,10.56,0,0,2,Wednesday,38.5,11.5,0.0,37.7,0.0,12.3,35.0
2023-03-02,128799,0,0.0,0.0,0.0,39.0,54.0,79,99,36.9,10.54,100,11.32,5.37,0,0,3,Thursday,46.5,3.5,0.0,40.0,0.0,10.0,38.5
2023-03-03,128658,0,0.15,0.0,0.0,37.0,47.0,70,91,28.2,11.25,85,11.36,6.44,0,0,4,Friday,42.0,8.0,0.0,42.3,0.0,7.7,46.5
2023-03-04,119799,0,0.99,0.0,0.0,38.0,45.0,84,96,36.3,5.78,96,11.41,1.0,1,0,5,Saturday,41.5,8.5,0.0,43.3,0.0,6.7,42.0
2023-03-05,115276,0,0.0,0.0,0.0,38.0,53.0,65,86,29.9,14.31,40,11.45,10.87,1,0,6,Sunday,45.5,4.5,0.0,43.0,0.0,7.0,41.5
2023-03-06,125030,0,0.0,0.0,0.0,40.0,52.0,57,79,27.0,15.18,46,11.5,11.13,0,0,0,Monday,46.0,4.0,0.0,44.3,0.0,5.7,45.5
2023-03-07,128147,0,0.06,0.1,0.0,33.0,47.0,50,68,21.2,17.68,60,11.55,9.97,0,0,1,Tuesday,40.0,10.0,0.0,43.8,0.0,6.2,46.0
2023-03-08,130246,0,0.0,0.0,0.0,31.0,48.0,54,63,21.6,17.49,28,11.59,11.31,0,0,2,Wednesday,39.5,10.5,0.0,41.8,0.0,8.2,40.0
2023-03-09,127820,0,0.0,0.0,0.0,33.0,51.0,61,74,26.5,15.52,36,11.64,10.98,0,0,3,Thursday,42.0,8.0,0.0,40.5,0.0,9.5,39.5
2023-03-10,127940,0,0.36,0.0,0.0,35.0,46.0,75,91,30.4,9.66,87,11.68,4.58,0,0,4,Friday,40.5,9.5,0.0,40.7,0.0,9.3,42.0
2023-03-11,119894,0,0.4,0.0,0.0,35.0,45.0,82,100,33.5,8.02,80,11.73,4.29,1,0,5,Saturday,40.0,10.0,0.0,40.8,0.0,9.2,40.5
2023-03-12,112114,0,0.0,0.0,0.0,34.0,48.0,67,87,27.0,15.02,59,11.77,8.99,1,0,6,Sunday,41.0,9.0,0.0,40.5,0.0,9.5,40.0
2023-03-13,129401,0,0.67,0.0,0.0,38.0,45.0,90,96,37.6,2.41,100,11.82,0.0,0,0,0,Monday,41.5,8.5,0.0,40.8,0.0,9.2,41.0
2023-03-14,134348,0,0.13,0.0,0.0,33.0,38.0,77,100,28.7,4.95,100,11.86,0.0,0,0,1,Tuesday,35.5,14.5,0.0,39.3,0.0,10.7,41.5
2023-03-15,132305,0,0.0,0.0,0.0,34.0,45.0,52,64,21.4,17.99,59,11.91,9.69,0,0,2,Wednesday,39.5,10.5,0.0,38.8,0.0,11.2,35.5
2023-03-16,127824,0,0.0,0.0,0.0,34.0,59.0,47,58,22.4,18.44,45,11.96,11.59,0,0,3,Thursday,46.5,3.5,0.0,40.5,0.0,9.5,39.5
2023-03-17,121723,0,0.0,0.0,0.0,47.0,60.0,62,79,34.9,12.04,98,12.0,5.46,0,0,4,Friday,53.5,0.0,0.0,46.5,0.0,4.7,46.5
2023-03-18,111745,0,0.02,0.0,0.0,40.0,56.0,58,87,30.3,18.29,70,12.05,11.88,1,0,5,Saturday,48.0,2.0,0.0,49.3,0.0,1.8,53.5
2023-03-19,115955,0,0.0,0.0,0.0,29.0,40.0,43,53,13.3,20.44,24,12.09,11.9,1,0,6,Sunday,34.5,15.5,0.0,45.3,0.0,5.8,48.0
2023-03-20,126654,0,0.0,0.0,0.0,31.0,51.0,51,70,20.2,21.1,0,12.14,11.93,0,0,0,Monday,41.0,9.0,0.0,41.2,0.0,8.8,34.5
2023-03-21,122805,0,0.0,0.0,0.0,40.0,63.0,48,72,25.0,21.03,29,12.18,11.96,0,0,1,Tuesday,51.5,0.0,0.0,42.3,0.0,8.2,41.0
2023-03-22,120961,0,0.0,0.0,0.0,48.0,62.0,66,97,34.6,16.76,78,12.23,9.0,0,0,2,Wednesday,55.0,0.0,0.0,49.2,0.0,3.0,51.5
2023-03-23,121618,0,0.09,0.0,0.0,48.0,60.0,88,99,47.8,8.8,99,12.27,3.5,0,0,3,Thursday,54.0,0.0,0.0,53.5,0.0,0.0,55.0
2023-03-24,120547,0,0.0,0.0,0.0,44.0,55.0,59,83,34.1,12.12,97,12.32,5.0,0,0,4,Friday,49.5,0.5,0.0,52.8,0.0,0.2,54.0
2023-03-25,115772,0,0.15,0.0,0.0,42.0,47.0,84,98,36.9,3.13,99,12.36,0.0,1,0,5,Saturday,44.5,5.5,0.0,49.3,0.0,2.0,49.5
2023-03-26,108253,0,0.0,0.0,0.0,44.0,63.0,63,100,34.9,21.91,7,12.41,12.0,1,0,6,Sunday,53.5,0.0,0.0,49.2,0.0,2.0,44.5
2023-03-27,119452,0,0.29,0.0,0.0,43.0,62.0,63,87,33.2,16.72,50,12.45,9.0,0,0,0,Monday,52.5,0.0,0.0,50.2,0.0,1.8,53.5
2023-03-28,121920,0,0.0,0.0,0.0,42.0,52.0,72,97,34.0,10.72,75,12.5,6.38,0,0,1,Tuesday,47.0,3.0,0.0,51.0,0.0,1.0,52.5
2023-03-29,120932,0,0.0,0.0,0.0,39.0,55.0,61,85,27.7,22.22,44,12.55,12.0,0,0,2,Wednesday,47.0,3.0,0.0,48.8,0.0,2.0,47.0
2023-03-30,124644,0,0.01,0.0,0.0,31.0,46.0,47,70,18.3,22.67,21,12.59,12.0,0,0,3,Thursday,38.5,11.5,0.0,44.2,0.0,5.8,47.0
2023-03-31,123140,0,0.0,0.0,0.0,38.0,57.0,73,91,33.6,11.76,94,12.64,6.08,0,0,4,Friday,47.5,2.5,0.0,44.3,0.0,5.7,38.5
2023-04-01,111631,0,0.38,0.0,0.0,51.0,72.0,79,94,51.5,8.5,93,12.68,4.2,1,0,5,Saturday,61.5,0.0,0.0,49.2,0.0,4.7,47.5
2023-04-02,108953,0,0.0,0.0,0.0,40.0,51.0,47,78,23.7,23.73,20,12.73,12.0,1,0,6,Sunday,45.5,4.5,0.0,51.5,0.0,2.3,61.5
2023-04-03,120873,0,0.0,0.0,0.0,39.0,59.0,66,85,33.3,22.8,26,12.77,12.0,0,0,0,Monday,49.0,1.0,0.0,52.0,0.0,1.8,45.5
2023-04-04,119870,0,0.0,0.0,0.0,48.0,73.0,82,96,50.0,19.77,40,12.82,10.99,0,0,1,Tuesday,60.5,0.0,0.0,51.7,0.0,1.8,49.0
2023-04-05,121088,0,0.0,0.0,0.0,46.0,57.0,89,99,48.8,6.09,96,12.86,0.05,0,0,2,Wednesday,51.5,0.0,0.0,53.7,0.0,0.3,60.5
2023-04-06,119719,0,0.0,0.0,0.0,47.0,80.0,83,100,55.6,15.69,94,12.9,10.71,0,0,3,Thursday,63.5,0.0,0.0,58.5,0.0,0.0,51.5
2023-04-07,115204,0,0.0,0.0,0.0,42.0,60.0,40,71,27.8,9.23,99,12.95,2.26,0,0,4,Friday,51.0,0.0,0.0,55.3,0.0,0.0,63.5
2023-04-08,108997,0,0.0,0.0,0.0,37.0,54.0,47,63,23.7,21.12,97,12.99,9.44,1,0,5,Saturday,45.5,4.5,0.0,53.3,0.0,1.5,51.0
2023-04-09,105897,0,0.0,0.0,0.0,40.0,57.0,62,87,30.2,24.07,22,13.04,12.15,1,0,6,Sunday,48.5,1.5,0.0,48.3,0.0,2.0,45.5
2023-04-10,116583,0,0.0,0.0,0.0,42.0,68.0,66,93,35.5,24.35,1,13.08,12.22,0,0,0,Monday,55.0,0.0,0.0,49.7,0.0,2.0,48.5
2023-04-11,117194,0,0.0,0.0,0.0,51.0,75.0,40,60,32.5,23.18,70,13.12,11.51,0,0,1,Tuesday,63.0,0.0,0.0,55.5,0.0,0.5,55.0
2023-04-12,122341,0,0.0,0.0,0.0,64.0,84.0,37,56,41.1,21.16,55,13.17,10.0,0,0,2,Wednesday,74.0,0.0,9.0,64.0,3.0,0.0,63.0
2023-04-13,133743,0,0.0,0.0,0.0,67.0,90.0,45,69,47.2,24.13,0,13.21,12.58,0,0,3,Thursday,78.5,0.0,13.5,71.8,7.5,0.0,74.0
2023-04-14,140767,0,0.0,0.0,0.0,70.0,91.0,44,59,48.3,23.31,72,13.25,12.38,0,0,4,Friday,80.5,0.0,15.5,77.7,12.7,0.0,78.5
2023-04-15,122941,0,0.02,0.0,0.0,59.0,75.0,83,98,58.9,16.68,90,13.3,7.25,1,0,5,Saturday,67.0,0.0,2.0,75.3,10.3,0.0,80.5
2023-04-16,113609,0,0.0,0.0,0.0,57.0,71.0,88,100,57.2,15.43,100,13.34,8.16,1,0,6,Sunday,64.0,0.0,0.0,70.5,5.8,0.0,67.0
2023-04-17,120738,0,0.0,0.0,0.0,53.0,68.0,75,99,48.0,13.07,73,13.38,5.43,0,0,0,Monday,60.5,0.0,0.0,63.8,0.7,0.0,64.0
2023-04-18,116766,0,0.0,0.0,0.0,45.0,57.0,44,54,30.5,18.78,30,13.43,11.26,0,0,1,Tuesday,51.0,0.0,0.0,58.5,0.0,0.0,60.5
2023-04-19,117228,0,0.0,0.0,0.0,45.0,64.0,50,68,31.5,21.6,38,13.47,12.89,0,0,2,Wednesday,54.5,0.0,0.0,55.3,0.0,0.0,51.0
2023-04-20,116594,0,0.0,0.0,0.0,45.0,66.0,64,83,38.3,23.38,59,13.51,13.05,0,0,3,Thursday,55.5,0.0,0.0,53.7,0.0,0.0,54.5
2023-04-21,116193,0,0.0,0.0,0.0,51.0,71.0,72,93,46.3,25.09,43,13.55,13.08,0,0,4,Friday,61.0,0.0,0.0,57.0,0.0,0.0,55.5
2023-04-22,108000,0,0.68,0.0,0.0,51.0,67.0,86,98,52.9,19.28,96,13.6,10.81,1,0,5,Saturday,59.0,0.0,0.0,58.5,0.0,0.0,61.0
2023-04-23,106680,0,1.51,0.0,0.0,50.0,69.0,76,97,49.4,14.99,69,13.64,7.48,1,0,6,Sunday,59.5,0.0,0.0,59.8,0.0,0.0,59.0
2023-04-24,115464,0,0.0,0.0,0.0,44.0,62.0,56,78,34.7,22.39,34,13.68,12.95,0,0,0,Monday,53.0,0.0,0.0,57.2,0.0,0.0,59.5
2023-04-25,116571,0,0.0,0.0,0.0,46.0,60.0,57,82,34.3,19.84,44,13.72,12.75,0,0,1,Tuesday,53.0,0.0,0.0,55.2,0.0,0.0,53.0
2023-04-26,116469,0,0.0,0.0,0.0,46.0,60.0,72,94,40.5,17.94,50,13.76,10.35,0,0,2,Wednesday,53.0,0.0,0.0,53.0,0.0,0.0,53.0
2023-04-27,117867,0,0.0,0.0,0.0,49.0,57.0,84,98,46.0,14.29,62,13.8,8.64,0,0,3,Thursday,53.0,0.0,0.0,53.0,0.0,0.0,53.0
2023-04-28,117958,0,0.33,0.0,0.0,47.0,56.0,77,96,42.2,9.66,95,13.84,2.13,0,0,4,Friday,51.5,0.0,0.0,52.5,0.0,0.0,53.0
2023-04-29,112265,0,2.46,0.0,0.0,47.0,53.0,92,96,48.9,3.72,100,13.88,0.0,1,0,5,Saturday,50.0,0.0,0.0,51.5,0.0,0.0,51.5
2023-04-30,109877,0,2.32,0.0,0.0,50.0,60.0,97,99,53.6,5.18,100,13.92,0.1,1,0,6,Sunday,55.0,0.0,0.0,52.2,0.0,0.0,50.0
2023-05-01,116373,0,0.09,0.0,0.0,49.0,61.0,63,99,41.2,21.97,59,13.96,13.67,0,0,0,Monday,55.0,0.0,0.0,53.3,0.0,0.0,55.0
2023-05-02,117408,0,0.25,0.0,0.0,44.0,56.0,67,86,39.4,17.85,86,13.99,8.59,0,0,1,Tuesday,50.0,0.0,0.0,53.3,0.0,0.0,55.0
2023-05-03,117134,0,0.0,0.0,0.0,47.0,57.0,69,85,38.6,17.15,81,14.03,11.7,0,0,2,Wednesday,52.0,0.0,0.0,52.3,0.0,0.0,50.0
2023-05-04,118783,0,0.05,0.0,0.0,48.0,55.0,80,96,43.7,17.73,81,14.07,10.46,0,0,3,Thursday,51.5,0.0,0.0,51.2,0.0,0.0,52.0
2023-05-05,116116,0,0.0,0.0,0.0,48.0,66.0,77,96,44.7,22.51,28,14.11,13.46,0,0,4,Friday,57.0,0.0,0.0,53.5,0.0,0.0,51.5
2023-05-06,106884,0,0.0,0.0,0.0,48.0,73.0,65,95,44.0,22.92,34,14.15,13.12,1,0,5,Saturday,60.5,0.0,0.0,56.3,0.0,0.0,57.0
2023-05-07,106708,0,0.02,0.0,0.0,54.0,78.0,59,79,46.0,26.38,56,14.18,12.01,1,0,6,Sunday,66.0,0.0,1.0,61.2,0.3,0.0,60.5
2023-05-08,123086,0,0.0,0.0,0.0,58.0,77.0,63,93,50.1,26.44,55,14.22,13.91,0,0,0,Monday,67.5,0.0,2.5,64.7,1.2,0.0,66.0
2023-05-09,117625,0,0.0,0.0,0.0,54.0,71.0,53,88,39.2,23.09,71,14.25,11.64,0,0,1,Tuesday,62.5,0.0,0.0,65.3,1.2,0.0,67.5
2023-05-10,117570,0,0.0,0.0,0.0,50.0,73.0,63,94,43.4,28.49,3,14.29,13.95,0,0,2,Wednesday,61.5,0.0,0.0,63.8,0.8,0.0,62.5
2023-05-11,123681,0,0.0,0.0,0.0,57.0,80.0,55,81,46.2,27.98,10,14.33,13.96,0,0,3,Thursday,68.5,0.0,3.5,64.2,1.2,0.0,61.5
2023-05-12,135997,0,0.0,0.0,0.0,65.0,87.0,56,81,52.1,24.42,66,14.36,13.98,0,0,4,Friday,76.0,0.0,11.0,68.7,4.8,0.0,68.5
2023-05-13,129143,0,0.0,0.0,0.0,66.0,82.0,49,69,50.3,16.28,91,14.39,6.42,1,0,5,Saturday,74.0,0.0,9.0,72.8,7.8,0.0,76.0
2023-05-14,113232,0,0.0,0.0,0.0,59.0,74.0,44,62,40.1,28.25,73,14.43,13.39,1,0,6,Sunday,66.5,0.0,1.5,72.2,7.2,0.0,74.0
2023-05-15,123378,0,0.0,0.0,0.0,52.0,74.0,39,63,36.0,29.53,9,14.46,14.0,0,0,0,Monday,63.0,0.0,0.0,67.8,3.5,0.0,66.5
2023-05-16,128952,0,0.0,0.0,0.0,58.0,79.0,37,62,38.0,27.59,58,14.49,13.49,0,0,1,Tuesday,68.5,0.0,3.5,66.0,1.7,0.0,63.0
2023-05-17,121160,0,0.0,0.0,0.0,50.0,69.0,41,70,33.8,29.48,24,14.52,14.0,0,0,2,Wednesday,59.5,0.0,0.0,63.7,1.2,0.0,68.5
2023-05-18,114549,0,0.0,0.0,0.0,43.0,61.0,54,79,35.1,29.59,0,14.55,14.0,0,0,3,Thursday,52.0,0.0,0.0,60.0,1.2,0.0,59.5
2023-05-19,116482,0,0.0,0.0,0.0,52.0,70.0,71,90,48.5,23.36,67,14.58,13.46,0,0,4,Friday,61.0,0.0,0.0,57.5,0.0,0.0,52.0
2023-05-20,110684,0,0.77,0.0,0.0,57.0,65.0,92,100,57.9,5.68,100,14.61,0.0,1,0,5,Saturday,61.0,0.0,0.0,58.0,0.0,0.0,61.0
2023-05-21,107194,0,0.02,0.0,0.0,55.0,70.0,67,99,51.1,19.37,70,14.64,9.87,1,0,6,Sunday,62.5,0.0,0.0,61.5,0.0,0.0,61.0
2023-05-22,121819,0,0.0,0.0,0.0,57.0,75.0,70,86,52.1,23.99,15,14.66,14.0,0,0,0,Monday,66.0,0.0,1.0,63.2,0.3,0.0,62.5
2023-05-23,118631,0,0.0,0.0,0.0,54.0,70.0,73,94,49.3,27.21,48,14.69,14.0,0,0,1,Tuesday,62.0,0.0,0.0,63.5,0.3,0.0,66.0
2023-05-24,119115,0,0.08,0.0,0.0,53.0,77.0,68,98,49.1,26.3,37,14.72,12.13,0,0,2,Wednesday,65.0,0.0,0.0,64.3,0.3,0.0,62.0
